Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Christchurch,Income,Sources of personal income for people who live in area (Age 15+),Unemployment Benefit,1.4133021112663821429920308200,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Christchurch,Income,Sources of personal income for people who live in area (Age 15+),Sickness Benefit,1.5107451750575971597990708900,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Christchurch,Income,Sources of personal income for people who live in area (Age 15+),Domestic Purposes Benefit,1.4843071344940892095025871500,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Christchurch,Income,Sources of personal income for people who live in area (Age 15+),Invalids Benefit,2.0168448087018922083317596400,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Christchurch,Income,Sources of personal income for people who live in area (Age 15+),Student Allowance,2.2260830154473694149639309600,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Christchurch,Income,Sources of personal income for people who live in area (Age 15+),Other Govt Benefits Payments or Pension,2.7382256297918948521358159900,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Christchurch,Income,Sources of personal income for people who live in area (Age 15+),Other Sources of Income,1.3694905011897118253578577600,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Christchurch,Income,Sources of personal income for people who live in area (Age 15+),No Source of Income During That Time,3.9830796540393549118102504100,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Christchurch,Income,Sources of personal income for people who live in area (Age 15+),Not stated,4.2799410809381727537107678400,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Christchurch,Income,Number of families in income bracket,"$20,000 and under",4413,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Christchurch,Income,Number of families in income bracket,"$20,001 to $30,000",5766,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Christchurch,Income,Number of families in income bracket,"$30,001 to $50,000",13542,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
