Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Chatham Islands,Demographics,Home ownership,Does not own home they usually live in,243,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Demographics,Home ownership,Not elsewhere included,24,number,Number of people,,2013,Census Year,https://figure.nz/table/Tnc6EcmqhcZTLJvv
Chatham Islands,Income,Median family income ($),,80000,nzd,NZD,,2013,Census Year,https://figure.nz/table/Ki6RAC7VIPBooFv2
Chatham Islands,Income,Median household income ($),,64000,nzd,NZD,,2013,Census Year,https://figure.nz/table/Dv7YCDz4Pa4BEJde
Chatham Islands,Income,Median personal income ($),,30800,nzd,NZD,,2013,Census Year,https://figure.nz/table/niv4WkpUOwhJKrhZ
Chatham Islands,Income,Total personal income for people who live in this area (Age 15+),"$5,000 and under",30,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Chatham Islands,Income,Total personal income for people who live in this area (Age 15+),"$5,001-$10,000",39,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Chatham Islands,Income,Total personal income for people who live in this area (Age 15+),"$10,001-$20,000",60,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Chatham Islands,Income,Total personal income for people who live in this area (Age 15+),"$20,001-$30,000",75,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Chatham Islands,Income,Total personal income for people who live in this area (Age 15+),"$30,001-$50,000",87,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Chatham Islands,Income,Total personal income for people who live in this area (Age 15+),"$50,001 and over",132,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Chatham Islands,Income,Total personal income for people who live in this area (Age 15+),Not stated,54,number,Number of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Chatham Islands,Income,Total personal income for people who live in this area (Age 15+),"$5,000 and under",6.2893081761006289308176100600,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Chatham Islands,Income,Total personal income for people who live in this area (Age 15+),"$5,001-$10,000",8.176100628930817610062893080,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Chatham Islands,Income,Total personal income for people who live in this area (Age 15+),"$10,001-$20,000",12.578616352201257861635220130,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Chatham Islands,Income,Total personal income for people who live in this area (Age 15+),"$20,001-$30,000",15.723270440251572327044025160,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Chatham Islands,Income,Total personal income for people who live in this area (Age 15+),"$30,001-$50,000",18.238993710691823899371069180,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Chatham Islands,Income,Total personal income for people who live in this area (Age 15+),"$50,001 and over",27.672955974842767295597484280,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Chatham Islands,Income,Total personal income for people who live in this area (Age 15+),Not stated,11.320754716981132075471698110,percentage,% of people,,2013,Census Year,https://figure.nz/table/NyZriQwsM72swSq0
Chatham Islands,Income,Sources of personal income for people who live in area (Age 15+),Wages Salary Commissions Bonuses etc,43.636363636363636363636363640,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Chatham Islands,Income,Sources of personal income for people who live in area (Age 15+),Self-employment or Business,22.272727272727272727272727270,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Chatham Islands,Income,Sources of personal income for people who live in area (Age 15+),Interest Dividends Rent Other Invest.,10.0,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Chatham Islands,Income,Sources of personal income for people who live in area (Age 15+),Payments from a Work Accident Insurer,0.9090909090909090909090909100,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Chatham Islands,Income,Sources of personal income for people who live in area (Age 15+),NZ Superannuation or Veterans Pension,8.636363636363636363636363640,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Chatham Islands,Income,Sources of personal income for people who live in area (Age 15+),Other Super. Pensions Annuities,0.4545454545454545454545454500,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Chatham Islands,Income,Sources of personal income for people who live in area (Age 15+),Unemployment Benefit,0.9090909090909090909090909100,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Chatham Islands,Income,Sources of personal income for people who live in area (Age 15+),Sickness Benefit,0.4545454545454545454545454500,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Chatham Islands,Income,Sources of personal income for people who live in area (Age 15+),Domestic Purposes Benefit,1.3636363636363636363636363600,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Chatham Islands,Income,Sources of personal income for people who live in area (Age 15+),Invalids Benefit,1.3636363636363636363636363600,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
